 time            v(Vout)         v(V1)          
 4.32450000e-06  9.95843694e-01  1.00000000e+00 
 4.32550000e-06  9.95847993e-01  1.00000000e+00 
 4.32650000e-06  9.95852287e-01  1.00000000e+00 
 4.32750000e-06  9.95856574e-01  1.00000000e+00 
 4.32850000e-06  9.95860856e-01  1.00000000e+00 
 4.32950000e-06  9.95865132e-01  1.00000000e+00 
 4.33050000e-06  9.95869402e-01  1.00000000e+00 
 4.33150000e-06  9.95873667e-01  1.00000000e+00 
 4.33250000e-06  9.95877925e-01  1.00000000e+00 
 4.33350000e-06  9.95882178e-01  1.00000000e+00 
 4.33450000e-06  9.95886424e-01  1.00000000e+00 
 4.33550000e-06  9.95890665e-01  1.00000000e+00 
 4.33650000e-06  9.95894901e-01  1.00000000e+00 
 4.33750000e-06  9.95899130e-01  1.00000000e+00 
 4.33850000e-06  9.95903354e-01  1.00000000e+00 
 4.33950000e-06  9.95907572e-01  1.00000000e+00 
 4.34050000e-06  9.95911784e-01  1.00000000e+00 
 4.34150000e-06  9.95915990e-01  1.00000000e+00 
 4.34250000e-06  9.95920191e-01  1.00000000e+00 
 4.34350000e-06  9.95924386e-01  1.00000000e+00 
 4.34450000e-06  9.95928575e-01  1.00000000e+00 
 4.34550000e-06  9.95932759e-01  1.00000000e+00 
 4.34650000e-06  9.95936937e-01  1.00000000e+00 
 4.34750000e-06  9.95941109e-01  1.00000000e+00 
 4.34850000e-06  9.95945275e-01  1.00000000e+00 
 4.34950000e-06  9.95949436e-01  1.00000000e+00 
 4.35050000e-06  9.95953591e-01  1.00000000e+00 
 4.35150000e-06  9.95957740e-01  1.00000000e+00 
 4.35250000e-06  9.95961884e-01  1.00000000e+00 
 4.35350000e-06  9.95966022e-01  1.00000000e+00 
 4.35450000e-06  9.95970155e-01  1.00000000e+00 
 4.35550000e-06  9.95974281e-01  1.00000000e+00 
 4.35650000e-06  9.95978403e-01  1.00000000e+00 
 4.35750000e-06  9.95982518e-01  1.00000000e+00 
 4.35850000e-06  9.95986628e-01  1.00000000e+00 
 4.35950000e-06  9.95990733e-01  1.00000000e+00 
 4.36050000e-06  9.95994831e-01  1.00000000e+00 
 4.36150000e-06  9.95998925e-01  1.00000000e+00 
 4.36250000e-06  9.96003012e-01  1.00000000e+00 
 4.36350000e-06  9.96007094e-01  1.00000000e+00 
 4.36450000e-06  9.96011171e-01  1.00000000e+00 
 4.36550000e-06  9.96015242e-01  1.00000000e+00 
 4.36650000e-06  9.96019307e-01  1.00000000e+00 
 4.36750000e-06  9.96023367e-01  1.00000000e+00 
 4.36850000e-06  9.96027421e-01  1.00000000e+00 
 4.36950000e-06  9.96031470e-01  1.00000000e+00 
 4.37050000e-06  9.96035513e-01  1.00000000e+00 
 4.37150000e-06  9.96039551e-01  1.00000000e+00 
 4.37250000e-06  9.96043583e-01  1.00000000e+00 
 4.37350000e-06  9.96047610e-01  1.00000000e+00 
 4.37450000e-06  9.96051631e-01  1.00000000e+00 
 4.37550000e-06  9.96055647e-01  1.00000000e+00 
 4.37650000e-06  9.96059657e-01  1.00000000e+00 
 4.37750000e-06  9.96063662e-01  1.00000000e+00 
 4.37850000e-06  9.96067662e-01  1.00000000e+00 
 4.37950000e-06  9.96071656e-01  1.00000000e+00 
 4.38050000e-06  9.96075644e-01  1.00000000e+00 
 4.38150000e-06  9.96079627e-01  1.00000000e+00 
 4.38250000e-06  9.96083605e-01  1.00000000e+00 
 4.38350000e-06  9.96087577e-01  1.00000000e+00 
 4.38450000e-06  9.96091544e-01  1.00000000e+00 
 4.38550000e-06  9.96095505e-01  1.00000000e+00 
 4.38650000e-06  9.96099461e-01  1.00000000e+00 
 4.38750000e-06  9.96103412e-01  1.00000000e+00 
 4.38850000e-06  9.96107357e-01  1.00000000e+00 
 4.38950000e-06  9.96111297e-01  1.00000000e+00 
 4.39050000e-06  9.96115232e-01  1.00000000e+00 
 4.39150000e-06  9.96119161e-01  1.00000000e+00 
 4.39250000e-06  9.96123085e-01  1.00000000e+00 
 4.39350000e-06  9.96127004e-01  1.00000000e+00 
 4.39450000e-06  9.96130917e-01  1.00000000e+00 
 4.39550000e-06  9.96134825e-01  1.00000000e+00 
 4.39650000e-06  9.96138727e-01  1.00000000e+00 
 4.39750000e-06  9.96142624e-01  1.00000000e+00 
 4.39850000e-06  9.96146516e-01  1.00000000e+00 
 4.39950000e-06  9.96150403e-01  1.00000000e+00 
 4.40050000e-06  9.96154284e-01  1.00000000e+00 
 4.40150000e-06  9.96158160e-01  1.00000000e+00 
 4.40250000e-06  9.96162031e-01  1.00000000e+00 
 4.40350000e-06  9.96165897e-01  1.00000000e+00 
 4.40450000e-06  9.96169757e-01  1.00000000e+00 
 4.40550000e-06  9.96173612e-01  1.00000000e+00 
 4.40650000e-06  9.96177462e-01  1.00000000e+00 
 4.40750000e-06  9.96181307e-01  1.00000000e+00 
 4.40850000e-06  9.96185146e-01  1.00000000e+00 
 4.40950000e-06  9.96188980e-01  1.00000000e+00 
 4.41050000e-06  9.96192809e-01  1.00000000e+00 
 4.41150000e-06  9.96196633e-01  1.00000000e+00 
 4.41250000e-06  9.96200451e-01  1.00000000e+00 
 4.41350000e-06  9.96204265e-01  1.00000000e+00 
 4.41450000e-06  9.96208073e-01  1.00000000e+00 
 4.41550000e-06  9.96211876e-01  1.00000000e+00 
 4.41650000e-06  9.96215674e-01  1.00000000e+00 
 4.41750000e-06  9.96219466e-01  1.00000000e+00 
 4.41850000e-06  9.96223254e-01  1.00000000e+00 
 4.41950000e-06  9.96227036e-01  1.00000000e+00 
 4.42050000e-06  9.96230813e-01  1.00000000e+00 
 4.42150000e-06  9.96234585e-01  1.00000000e+00 
 4.42250000e-06  9.96238352e-01  1.00000000e+00 
 4.42350000e-06  9.96242114e-01  1.00000000e+00 
 4.42450000e-06  9.96245871e-01  1.00000000e+00 
 4.42550000e-06  9.96249623e-01  1.00000000e+00 
 4.42650000e-06  9.96253369e-01  1.00000000e+00 
 4.42750000e-06  9.96257111e-01  1.00000000e+00 
 4.42850000e-06  9.96260847e-01  1.00000000e+00 
 4.42950000e-06  9.96264578e-01  1.00000000e+00 
 4.43050000e-06  9.96268304e-01  1.00000000e+00 
 4.43150000e-06  9.96272026e-01  1.00000000e+00 
 4.43250000e-06  9.96275742e-01  1.00000000e+00 
 4.43350000e-06  9.96279453e-01  1.00000000e+00 
 4.43450000e-06  9.96283159e-01  1.00000000e+00 
 4.43550000e-06  9.96286860e-01  1.00000000e+00 
 4.43650000e-06  9.96290556e-01  1.00000000e+00 
 4.43750000e-06  9.96294247e-01  1.00000000e+00 
 4.43850000e-06  9.96297933e-01  1.00000000e+00 
 4.43950000e-06  9.96301614e-01  1.00000000e+00 
 4.44050000e-06  9.96305290e-01  1.00000000e+00 
 4.44150000e-06  9.96308961e-01  1.00000000e+00 
 4.44250000e-06  9.96312626e-01  1.00000000e+00 
 4.44350000e-06  9.96316287e-01  1.00000000e+00 
 4.44450000e-06  9.96319944e-01  1.00000000e+00 
 4.44550000e-06  9.96323595e-01  1.00000000e+00 
 4.44650000e-06  9.96327241e-01  1.00000000e+00 
 4.44750000e-06  9.96330882e-01  1.00000000e+00 
 4.44850000e-06  9.96334518e-01  1.00000000e+00 
 4.44950000e-06  9.96338149e-01  1.00000000e+00 
 4.45050000e-06  9.96341776e-01  1.00000000e+00 
 4.45150000e-06  9.96345397e-01  1.00000000e+00 
 4.45250000e-06  9.96349014e-01  1.00000000e+00 
 4.45350000e-06  9.96352626e-01  1.00000000e+00 
 4.45450000e-06  9.96356232e-01  1.00000000e+00 
 4.45550000e-06  9.96359834e-01  1.00000000e+00 
 4.45650000e-06  9.96363431e-01  1.00000000e+00 
 4.45750000e-06  9.96367023e-01  1.00000000e+00 
 4.45850000e-06  9.96370611e-01  1.00000000e+00 
 4.45950000e-06  9.96374193e-01  1.00000000e+00 
 4.46050000e-06  9.96377770e-01  1.00000000e+00 
 4.46150000e-06  9.96381343e-01  1.00000000e+00 
 4.46250000e-06  9.96384911e-01  1.00000000e+00 
 4.46350000e-06  9.96388474e-01  1.00000000e+00 
 4.46450000e-06  9.96392032e-01  1.00000000e+00 
 4.46550000e-06  9.96395585e-01  1.00000000e+00 
 4.46650000e-06  9.96399134e-01  1.00000000e+00 
 4.46750000e-06  9.96402677e-01  1.00000000e+00 
 4.46850000e-06  9.96406216e-01  1.00000000e+00 
 4.46950000e-06  9.96409750e-01  1.00000000e+00 
 4.47050000e-06  9.96413280e-01  1.00000000e+00 
 4.47150000e-06  9.96416804e-01  1.00000000e+00 
 4.47250000e-06  9.96420324e-01  1.00000000e+00 
 4.47350000e-06  9.96423839e-01  1.00000000e+00 
 4.47450000e-06  9.96427349e-01  1.00000000e+00 
 4.47550000e-06  9.96430855e-01  1.00000000e+00 
 4.47650000e-06  9.96434355e-01  1.00000000e+00 
 4.47750000e-06  9.96437851e-01  1.00000000e+00 
 4.47850000e-06  9.96441343e-01  1.00000000e+00 
 4.47950000e-06  9.96444829e-01  1.00000000e+00 
 4.48050000e-06  9.96448311e-01  1.00000000e+00 
 4.48150000e-06  9.96451788e-01  1.00000000e+00 
 4.48250000e-06  9.96455260e-01  1.00000000e+00 
 4.48350000e-06  9.96458728e-01  1.00000000e+00 
 4.48450000e-06  9.96462191e-01  1.00000000e+00 
 4.48550000e-06  9.96465649e-01  1.00000000e+00 
 4.48650000e-06  9.96469103e-01  1.00000000e+00 
 4.48750000e-06  9.96472552e-01  1.00000000e+00 
 4.48850000e-06  9.96475996e-01  1.00000000e+00 
 4.48950000e-06  9.96479436e-01  1.00000000e+00 
 4.49050000e-06  9.96482870e-01  1.00000000e+00 
 4.49150000e-06  9.96486301e-01  1.00000000e+00 
 4.49250000e-06  9.96489726e-01  1.00000000e+00 
 4.49350000e-06  9.96493147e-01  1.00000000e+00 
 4.49450000e-06  9.96496564e-01  1.00000000e+00 
 4.49550000e-06  9.96499975e-01  1.00000000e+00 
 4.49650000e-06  9.96503383e-01  1.00000000e+00 
 4.49750000e-06  9.96506785e-01  1.00000000e+00 
 4.49850000e-06  9.96510183e-01  1.00000000e+00 
 4.49950000e-06  9.96513576e-01  1.00000000e+00 
 4.50050000e-06  9.96516965e-01  1.00000000e+00 
 4.50150000e-06  9.96520349e-01  1.00000000e+00 
 4.50250000e-06  9.96523729e-01  1.00000000e+00 
 4.50350000e-06  9.96527104e-01  1.00000000e+00 
 4.50450000e-06  9.96530474e-01  1.00000000e+00 
 4.50550000e-06  9.96533840e-01  1.00000000e+00 
 4.50650000e-06  9.96537201e-01  1.00000000e+00 
 4.50750000e-06  9.96540558e-01  1.00000000e+00 
 4.50850000e-06  9.96543910e-01  1.00000000e+00 
 4.50950000e-06  9.96547258e-01  1.00000000e+00 
 4.51050000e-06  9.96550601e-01  1.00000000e+00 
 4.51150000e-06  9.96553940e-01  1.00000000e+00 
 4.51250000e-06  9.96557274e-01  1.00000000e+00 
 4.51350000e-06  9.96560604e-01  1.00000000e+00 
 4.51450000e-06  9.96563929e-01  1.00000000e+00 
 4.51550000e-06  9.96567249e-01  1.00000000e+00 
 4.51650000e-06  9.96570565e-01  1.00000000e+00 
 4.51750000e-06  9.96573877e-01  1.00000000e+00 
 4.51850000e-06  9.96577184e-01  1.00000000e+00 
 4.51950000e-06  9.96580487e-01  1.00000000e+00 
 4.52050000e-06  9.96583785e-01  1.00000000e+00 
 4.52150000e-06  9.96587079e-01  1.00000000e+00 
 4.52250000e-06  9.96590368e-01  1.00000000e+00 
 4.52350000e-06  9.96593653e-01  1.00000000e+00 
 4.52450000e-06  9.96596933e-01  1.00000000e+00 
 4.52550000e-06  9.96600209e-01  1.00000000e+00 
 4.52650000e-06  9.96603481e-01  1.00000000e+00 
 4.52750000e-06  9.96606748e-01  1.00000000e+00 
 4.52850000e-06  9.96610011e-01  1.00000000e+00 
 4.52950000e-06  9.96613269e-01  1.00000000e+00 
 4.53050000e-06  9.96616523e-01  1.00000000e+00 
 4.53150000e-06  9.96619773e-01  1.00000000e+00 
 4.53250000e-06  9.96623018e-01  1.00000000e+00 
 4.53350000e-06  9.96626258e-01  1.00000000e+00 
 4.53450000e-06  9.96629495e-01  1.00000000e+00 
 4.53550000e-06  9.96632727e-01  1.00000000e+00 
 4.53650000e-06  9.96635954e-01  1.00000000e+00 
 4.53750000e-06  9.96639178e-01  1.00000000e+00 
 4.53850000e-06  9.96642396e-01  1.00000000e+00 
 4.53950000e-06  9.96645611e-01  1.00000000e+00 
 4.54050000e-06  9.96648821e-01  1.00000000e+00 
 4.54150000e-06  9.96652027e-01  1.00000000e+00 
 4.54250000e-06  9.96655229e-01  1.00000000e+00 
 4.54350000e-06  9.96658426e-01  1.00000000e+00 
 4.54450000e-06  9.96661619e-01  1.00000000e+00 
 4.54550000e-06  9.96664807e-01  1.00000000e+00 
 4.54650000e-06  9.96667991e-01  1.00000000e+00 
 4.54750000e-06  9.96671171e-01  1.00000000e+00 
 4.54850000e-06  9.96674347e-01  1.00000000e+00 
 4.54950000e-06  9.96677519e-01  1.00000000e+00 
 4.55050000e-06  9.96680686e-01  1.00000000e+00 
 4.55150000e-06  9.96683849e-01  1.00000000e+00 
 4.55250000e-06  9.96687007e-01  1.00000000e+00 
 4.55350000e-06  9.96690161e-01  1.00000000e+00 
 4.55450000e-06  9.96693311e-01  1.00000000e+00 
 4.55550000e-06  9.96696457e-01  1.00000000e+00 
 4.55650000e-06  9.96699599e-01  1.00000000e+00 
 4.55750000e-06  9.96702736e-01  1.00000000e+00 
 4.55850000e-06  9.96705869e-01  1.00000000e+00 
 4.55950000e-06  9.96708998e-01  1.00000000e+00 
 4.56050000e-06  9.96712123e-01  1.00000000e+00 
 4.56150000e-06  9.96715243e-01  1.00000000e+00 
 4.56250000e-06  9.96718359e-01  1.00000000e+00 
 4.56350000e-06  9.96721471e-01  1.00000000e+00 
 4.56450000e-06  9.96724579e-01  1.00000000e+00 
 4.56550000e-06  9.96727683e-01  1.00000000e+00 
 4.56650000e-06  9.96730782e-01  1.00000000e+00 
 4.56750000e-06  9.96733877e-01  1.00000000e+00 
 4.56850000e-06  9.96736968e-01  1.00000000e+00 
 4.56950000e-06  9.96740055e-01  1.00000000e+00 
 4.57050000e-06  9.96743138e-01  1.00000000e+00 
 4.57150000e-06  9.96746217e-01  1.00000000e+00 
 4.57250000e-06  9.96749291e-01  1.00000000e+00 
 4.57350000e-06  9.96752361e-01  1.00000000e+00 
 4.57450000e-06  9.96755428e-01  1.00000000e+00 
 4.57550000e-06  9.96758490e-01  1.00000000e+00 
 4.57650000e-06  9.96761547e-01  1.00000000e+00 
 4.57750000e-06  9.96764601e-01  1.00000000e+00 
 4.57850000e-06  9.96767651e-01  1.00000000e+00 
 4.57950000e-06  9.96770696e-01  1.00000000e+00 
 4.58050000e-06  9.96773738e-01  1.00000000e+00 
 4.58150000e-06  9.96776775e-01  1.00000000e+00 
 4.58250000e-06  9.96779808e-01  1.00000000e+00 
 4.58350000e-06  9.96782837e-01  1.00000000e+00 
 4.58450000e-06  9.96785862e-01  1.00000000e+00 
 4.58550000e-06  9.96788883e-01  1.00000000e+00 
 4.58650000e-06  9.96791900e-01  1.00000000e+00 
 4.58750000e-06  9.96794913e-01  1.00000000e+00 
 4.58850000e-06  9.96797922e-01  1.00000000e+00 
 4.58950000e-06  9.96800927e-01  1.00000000e+00 
 4.59050000e-06  9.96803927e-01  1.00000000e+00 
 4.59150000e-06  9.96806924e-01  1.00000000e+00 
 4.59250000e-06  9.96809917e-01  1.00000000e+00 
 4.59350000e-06  9.96812905e-01  1.00000000e+00 
 4.59450000e-06  9.96815890e-01  1.00000000e+00 
 4.59550000e-06  9.96818870e-01  1.00000000e+00 
 4.59650000e-06  9.96821847e-01  1.00000000e+00 
 4.59750000e-06  9.96824819e-01  1.00000000e+00 
 4.59850000e-06  9.96827787e-01  1.00000000e+00 
 4.59950000e-06  9.96830752e-01  1.00000000e+00 
 4.60050000e-06  9.96833712e-01  1.00000000e+00 
 4.60150000e-06  9.96836669e-01  1.00000000e+00 
 4.60250000e-06  9.96839621e-01  1.00000000e+00 
 4.60350000e-06  9.96842570e-01  1.00000000e+00 
 4.60450000e-06  9.96845514e-01  1.00000000e+00 
 4.60550000e-06  9.96848455e-01  1.00000000e+00 
 4.60650000e-06  9.96851392e-01  1.00000000e+00 
 4.60750000e-06  9.96854324e-01  1.00000000e+00 
 4.60850000e-06  9.96857253e-01  1.00000000e+00 
 4.60950000e-06  9.96860178e-01  1.00000000e+00 
 4.61050000e-06  9.96863099e-01  1.00000000e+00 
 4.61150000e-06  9.96866015e-01  1.00000000e+00 
 4.61250000e-06  9.96868928e-01  1.00000000e+00 
 4.61350000e-06  9.96871837e-01  1.00000000e+00 
 4.61450000e-06  9.96874743e-01  1.00000000e+00 
 4.61550000e-06  9.96877644e-01  1.00000000e+00 
 4.61650000e-06  9.96880541e-01  1.00000000e+00 
 4.61750000e-06  9.96883435e-01  1.00000000e+00 
 4.61850000e-06  9.96886324e-01  1.00000000e+00 
 4.61950000e-06  9.96889210e-01  1.00000000e+00 
 4.62050000e-06  9.96892091e-01  1.00000000e+00 
 4.62150000e-06  9.96894969e-01  1.00000000e+00 
 4.62250000e-06  9.96897843e-01  1.00000000e+00 
 4.62350000e-06  9.96900713e-01  1.00000000e+00 
 4.62450000e-06  9.96903580e-01  1.00000000e+00 
 4.62550000e-06  9.96906442e-01  1.00000000e+00 
 4.62650000e-06  9.96909301e-01  1.00000000e+00 
 4.62750000e-06  9.96912155e-01  1.00000000e+00 
 4.62850000e-06  9.96915006e-01  1.00000000e+00 
 4.62950000e-06  9.96917853e-01  1.00000000e+00 
 4.63050000e-06  9.96920696e-01  1.00000000e+00 
 4.63150000e-06  9.96923536e-01  1.00000000e+00 
 4.63250000e-06  9.96926371e-01  1.00000000e+00 
 4.63350000e-06  9.96929203e-01  1.00000000e+00 
 4.63450000e-06  9.96932031e-01  1.00000000e+00 
 4.63550000e-06  9.96934855e-01  1.00000000e+00 
 4.63650000e-06  9.96937675e-01  1.00000000e+00 
 4.63750000e-06  9.96940492e-01  1.00000000e+00 
 4.63850000e-06  9.96943305e-01  1.00000000e+00 
 4.63950000e-06  9.96946114e-01  1.00000000e+00 
 4.64050000e-06  9.96948919e-01  1.00000000e+00 
 4.64150000e-06  9.96951720e-01  1.00000000e+00 
 4.64250000e-06  9.96954518e-01  1.00000000e+00 
 4.64350000e-06  9.96957312e-01  1.00000000e+00 
 4.64450000e-06  9.96960102e-01  1.00000000e+00 
 4.64550000e-06  9.96962888e-01  1.00000000e+00 
 4.64650000e-06  9.96965671e-01  1.00000000e+00 
 4.64750000e-06  9.96968449e-01  1.00000000e+00 
 4.64850000e-06  9.96971225e-01  1.00000000e+00 
 4.64950000e-06  9.96973996e-01  1.00000000e+00 
 4.65050000e-06  9.96976764e-01  1.00000000e+00 
 4.65150000e-06  9.96979528e-01  1.00000000e+00 
 4.65250000e-06  9.96982288e-01  1.00000000e+00 
 4.65350000e-06  9.96985044e-01  1.00000000e+00 
 4.65450000e-06  9.96987797e-01  1.00000000e+00 
 4.65550000e-06  9.96990546e-01  1.00000000e+00 
 4.65650000e-06  9.96993292e-01  1.00000000e+00 
 4.65750000e-06  9.96996033e-01  1.00000000e+00 
 4.65850000e-06  9.96998771e-01  1.00000000e+00 
 4.65950000e-06  9.97001506e-01  1.00000000e+00 
 4.66050000e-06  9.97004236e-01  1.00000000e+00 
 4.66150000e-06  9.97006964e-01  1.00000000e+00 
 4.66250000e-06  9.97009687e-01  1.00000000e+00 
 4.66350000e-06  9.97012407e-01  1.00000000e+00 
 4.66450000e-06  9.97015123e-01  1.00000000e+00 
 4.66550000e-06  9.97017835e-01  1.00000000e+00 
 4.66650000e-06  9.97020544e-01  1.00000000e+00 
 4.66750000e-06  9.97023249e-01  1.00000000e+00 
 4.66850000e-06  9.97025950e-01  1.00000000e+00 
 4.66950000e-06  9.97028648e-01  1.00000000e+00 
 4.67050000e-06  9.97031342e-01  1.00000000e+00 
 4.67150000e-06  9.97034033e-01  1.00000000e+00 
 4.67250000e-06  9.97036720e-01  1.00000000e+00 
 4.67350000e-06  9.97039403e-01  1.00000000e+00 
 4.67450000e-06  9.97042083e-01  1.00000000e+00 
 4.67550000e-06  9.97044759e-01  1.00000000e+00 
 4.67650000e-06  9.97047432e-01  1.00000000e+00 
 4.67750000e-06  9.97050101e-01  1.00000000e+00 
 4.67850000e-06  9.97052766e-01  1.00000000e+00 
 4.67950000e-06  9.97055428e-01  1.00000000e+00 
 4.68050000e-06  9.97058086e-01  1.00000000e+00 
 4.68150000e-06  9.97060741e-01  1.00000000e+00 
 4.68250000e-06  9.97063392e-01  1.00000000e+00 
 4.68350000e-06  9.97066040e-01  1.00000000e+00 
 4.68450000e-06  9.97068684e-01  1.00000000e+00 
 4.68550000e-06  9.97071324e-01  1.00000000e+00 
 4.68650000e-06  9.97073961e-01  1.00000000e+00 
 4.68750000e-06  9.97076594e-01  1.00000000e+00 
 4.68850000e-06  9.97079224e-01  1.00000000e+00 
 4.68950000e-06  9.97081850e-01  1.00000000e+00 
 4.69050000e-06  9.97084473e-01  1.00000000e+00 
 4.69150000e-06  9.97087092e-01  1.00000000e+00 
 4.69250000e-06  9.97089708e-01  1.00000000e+00 
 4.69350000e-06  9.97092320e-01  1.00000000e+00 
 4.69450000e-06  9.97094929e-01  1.00000000e+00 
 4.69550000e-06  9.97097534e-01  1.00000000e+00 
 4.69650000e-06  9.97100136e-01  1.00000000e+00 
 4.69750000e-06  9.97102734e-01  1.00000000e+00 
 4.69850000e-06  9.97105329e-01  1.00000000e+00 
 4.69950000e-06  9.97107920e-01  1.00000000e+00 
 4.70050000e-06  9.97110508e-01  1.00000000e+00 
 4.70150000e-06  9.97113092e-01  1.00000000e+00 
 4.70250000e-06  9.97115673e-01  1.00000000e+00 
 4.70350000e-06  9.97118250e-01  1.00000000e+00 
 4.70450000e-06  9.97120824e-01  1.00000000e+00 
 4.70550000e-06  9.97123395e-01  1.00000000e+00 
 4.70650000e-06  9.97125962e-01  1.00000000e+00 
 4.70750000e-06  9.97128525e-01  1.00000000e+00 
 4.70850000e-06  9.97131086e-01  1.00000000e+00 
 4.70950000e-06  9.97133642e-01  1.00000000e+00 
 4.71050000e-06  9.97136195e-01  1.00000000e+00 
 4.71150000e-06  9.97138745e-01  1.00000000e+00 
 4.71250000e-06  9.97141292e-01  1.00000000e+00 
 4.71350000e-06  9.97143835e-01  1.00000000e+00 
 4.71450000e-06  9.97146374e-01  1.00000000e+00 
 4.71550000e-06  9.97148910e-01  1.00000000e+00 
 4.71650000e-06  9.97151443e-01  1.00000000e+00 
 4.71750000e-06  9.97153973e-01  1.00000000e+00 
 4.71850000e-06  9.97156499e-01  1.00000000e+00 
 4.71950000e-06  9.97159021e-01  1.00000000e+00 
 4.72050000e-06  9.97161540e-01  1.00000000e+00 
 4.72150000e-06  9.97164056e-01  1.00000000e+00 
 4.72250000e-06  9.97166569e-01  1.00000000e+00 
 4.72350000e-06  9.97169078e-01  1.00000000e+00 
 4.72450000e-06  9.97171584e-01  1.00000000e+00 
 4.72550000e-06  9.97174086e-01  1.00000000e+00 
 4.72650000e-06  9.97176585e-01  1.00000000e+00 
 4.72750000e-06  9.97179081e-01  1.00000000e+00 
 4.72850000e-06  9.97181573e-01  1.00000000e+00 
 4.72950000e-06  9.97184062e-01  1.00000000e+00 
 4.73050000e-06  9.97186547e-01  1.00000000e+00 
 4.73150000e-06  9.97189030e-01  1.00000000e+00 
 4.73250000e-06  9.97191509e-01  1.00000000e+00 
 4.73350000e-06  9.97193984e-01  1.00000000e+00 
 4.73450000e-06  9.97196457e-01  1.00000000e+00 
 4.73550000e-06  9.97198926e-01  1.00000000e+00 
 4.73650000e-06  9.97201391e-01  1.00000000e+00 
 4.73750000e-06  9.97203854e-01  1.00000000e+00 
 4.73850000e-06  9.97206313e-01  1.00000000e+00 
 4.73950000e-06  9.97208769e-01  1.00000000e+00 
 4.74050000e-06  9.97211221e-01  1.00000000e+00 
 4.74150000e-06  9.97213670e-01  1.00000000e+00 
 4.74250000e-06  9.97216116e-01  1.00000000e+00 
 4.74350000e-06  9.97218559e-01  1.00000000e+00 
 4.74450000e-06  9.97220998e-01  1.00000000e+00 
 4.74550000e-06  9.97223434e-01  1.00000000e+00 
 4.74650000e-06  9.97225867e-01  1.00000000e+00 
 4.74750000e-06  9.97228297e-01  1.00000000e+00 
 4.74850000e-06  9.97230723e-01  1.00000000e+00 
 4.74950000e-06  9.97233146e-01  1.00000000e+00 
 4.75050000e-06  9.97235566e-01  1.00000000e+00 
 4.75150000e-06  9.97237983e-01  1.00000000e+00 
 4.75250000e-06  9.97240396e-01  1.00000000e+00 
 4.75350000e-06  9.97242806e-01  1.00000000e+00 
 4.75450000e-06  9.97245213e-01  1.00000000e+00 
 4.75550000e-06  9.97247617e-01  1.00000000e+00 
 4.75650000e-06  9.97250017e-01  1.00000000e+00 
 4.75750000e-06  9.97252415e-01  1.00000000e+00 
 4.75850000e-06  9.97254809e-01  1.00000000e+00 
 4.75950000e-06  9.97257199e-01  1.00000000e+00 
 4.76050000e-06  9.97259587e-01  1.00000000e+00 
 4.76150000e-06  9.97261972e-01  1.00000000e+00 
 4.76250000e-06  9.97264353e-01  1.00000000e+00 
 4.76350000e-06  9.97266731e-01  1.00000000e+00 
 4.76450000e-06  9.97269106e-01  1.00000000e+00 
 4.76550000e-06  9.97271477e-01  1.00000000e+00 
 4.76650000e-06  9.97273846e-01  1.00000000e+00 
 4.76750000e-06  9.97276211e-01  1.00000000e+00 
 4.76850000e-06  9.97278573e-01  1.00000000e+00 
 4.76950000e-06  9.97280932e-01  1.00000000e+00 
 4.77050000e-06  9.97283288e-01  1.00000000e+00 
 4.77150000e-06  9.97285641e-01  1.00000000e+00 
 4.77250000e-06  9.97287990e-01  1.00000000e+00 
 4.77350000e-06  9.97290337e-01  1.00000000e+00 
 4.77450000e-06  9.97292680e-01  1.00000000e+00 
 4.77550000e-06  9.97295020e-01  1.00000000e+00 
 4.77650000e-06  9.97297357e-01  1.00000000e+00 
 4.77750000e-06  9.97299691e-01  1.00000000e+00 
 4.77850000e-06  9.97302022e-01  1.00000000e+00 
 4.77950000e-06  9.97304349e-01  1.00000000e+00 
 4.78050000e-06  9.97306674e-01  1.00000000e+00 
 4.78150000e-06  9.97308995e-01  1.00000000e+00 
 4.78250000e-06  9.97311313e-01  1.00000000e+00 
 4.78350000e-06  9.97313629e-01  1.00000000e+00 
 4.78450000e-06  9.97315941e-01  1.00000000e+00 
 4.78550000e-06  9.97318250e-01  1.00000000e+00 
 4.78650000e-06  9.97320556e-01  1.00000000e+00 
 4.78750000e-06  9.97322858e-01  1.00000000e+00 
 4.78850000e-06  9.97325158e-01  1.00000000e+00 
 4.78950000e-06  9.97327455e-01  1.00000000e+00 
 4.79050000e-06  9.97329748e-01  1.00000000e+00 
 4.79150000e-06  9.97332039e-01  1.00000000e+00 
 4.79250000e-06  9.97334326e-01  1.00000000e+00 
 4.79350000e-06  9.97336611e-01  1.00000000e+00 
 4.79450000e-06  9.97338892e-01  1.00000000e+00 
 4.79550000e-06  9.97341170e-01  1.00000000e+00 
 4.79650000e-06  9.97343446e-01  1.00000000e+00 
 4.79750000e-06  9.97345718e-01  1.00000000e+00 
 4.79850000e-06  9.97347987e-01  1.00000000e+00 
 4.79950000e-06  9.97350253e-01  1.00000000e+00 
 4.80050000e-06  9.97352516e-01  1.00000000e+00 
 4.80150000e-06  9.97354776e-01  1.00000000e+00 
 4.80250000e-06  9.97357033e-01  1.00000000e+00 
 4.80350000e-06  9.97359287e-01  1.00000000e+00 
 4.80450000e-06  9.97361538e-01  1.00000000e+00 
 4.80550000e-06  9.97363786e-01  1.00000000e+00 
